사업자등록번호,데이터수집일자,기업코드,기업명,업종,업종명,기업규모,기업규모명,CRI등급,CRI기준일,결산일자,CRI등급설명,CRI등급명세,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
2298104992,20221022,1955634,양****,,건 설 업,,중견기업,A3,20220719,,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",,I,20221104,,
2298104992,,,,,,,,,,,,,I,20221104,,
2298104993,20221022,1407943,글****,,정보통신업,,중소기업,A3,20220719,,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",,I,20221104,,
2298104993,,,,,,,,,,,,,I,20221104,,
2298104994,20221022,1386300,푸****,,제 조 업,,중소기업,A2,20220719,,"양호한 단기거래 신용능력을 보유하여, 채무불이행으로 인한 위험 가능성이 낮으며, 현 단계에서 합리적으로 예측 가능한 장래의 어떠한 환경변화에 대한 대처능력이 상당한 수준",,I,20221104,,
2298104994,,,,,,,,,,,,,I,20221104,,
2298104995,20221022,2166366,한****,,정보통신업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
2298104995,,,,,,,,,,,,,I,20221104,,
2298104996,20221022,1306354,부****,,정보통신업,,중소기업,B1,20220719,,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",,I,20221104,,
2298104996,,,,,,,,,,,,,I,20221104,,
2298104997,20221022,1947000,시****,,정보통신업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
2298104997,,,,,,,,,,,,,I,20221104,,
2298104998,20221022,1576113,지****,,제 조 업,,중소기업,A1,20220719,,"최상위의 단기거래 신용능력을 보유하여, 채무불이행으로 인한 위험 가능성이 극히 낮으며, 현 단계에서 합리적으로 예측가능한 장래의 어떠한 환경변화에도 대처 가능한 초우량의 신용",,I,20221104,,
2298104998,,,,,,,,,,,,,I,20221104,,
2298104999,20221022,1256742,씨****,,정보통신업,,중소기업,A3,20220719,,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",,I,20221104,,
2298104999,,,,,,,,,,,,,I,20221104,,
2298105000,20221022,1276376,장****,,건 설 업,,중소기업,B1,20220719,,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",,I,20221104,,
2298105000,,,,,,,,,,,,,I,20221104,,
2298105001,20221022,1633726,인****,,건 설 업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
2298105001,,,,,,,,,,,,,I,20221104,,
2298105002,20221022,1476281,아****,,정보통신업,,중소기업,A3,20220719,,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",,I,20221104,,
2298105002,,,,,,,,,,,,,I,20221104,,
2298105003,20221022,1819937,이****,,정보통신업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
2298105003,,,,,,,,,,,,,I,20221104,,
2298205004,20221022,2549689,한****,,"협회 및 단체, 수리 및 기타 개인 서비스업",,기타(비영리법인),B3,20220719,,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",,I,20221104,,
2298205004,20220519,2549689,한****,M,,3,기타(비영리법인),B3,20220515,20191231,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",양호,I,20221104,,
2298205004,20220519,2549689,한****,M,,3,기타(비영리법인),B3,20220515,20191231,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",양호,I,20221104,,
2298205004,,,,,,,,,,,,,I,20221104,,
2298205005,20221022,2910053,한****,,교육 서비스업,,기타(비영리법인),C1,20220719,,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",,I,20221104,,
2298205005,20220519,2910053,한*****,M,,3,기타(비영리법인),C1,20220515,20181231,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",보통,I,20221104,,
2298205005,20220519,2910053,한*****,M,,3,기타(비영리법인),C1,20220515,20181231,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",보통,I,20221104,,
2298205005,,,,,,,,,,,,,I,20221104,,
2298705006,20221022,8085586,이****,,"전문, 과학 및 기술 서비스업",,중소기업,C1,20220719,,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",,I,20221104,,
2298705006,20220519,8085586,이*****,M,,2,중소기업,C3,20220515,20201231,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,위험,I,20221104,,
2298705006,20220519,8085586,이*****,M,,2,중소기업,C3,20220515,20201231,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,위험,I,20221104,,
2298705006,,,,,,,,,,,,,I,20221104,,
2302805007,,,,,,,,,,,,,I,20221104,,
2308105008,20221022,4336818,로****,,정보통신업,,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
2308105008,,,,,,,,,,,,,I,20221104,,
2308105009,20221022,5854169,디****,,정보통신업,,중소기업,B1,20220719,,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",,I,20221104,,
2308105009,,,,,,,,,,,,,I,20221104,,
2308105010,20221022,5865146,아****,,정보통신업,,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
2308105010,,,,,,,,,,,,,I,20221104,,
2308105011,20221022,5870837,엑****,,정보통신업,,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
2308105011,,,,,,,,,,,,,I,20221104,,
2308105012,20221022,5905696,온****,,정보통신업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
2308105012,,,,,,,,,,,,,I,20221104,,
2308105013,20221022,6031972,룩****,,정보통신업,,중소기업,C1,20220719,,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",,I,20221104,,
2308105013,,,,,,,,,,,,,I,20221104,,
2308705014,20221022,9004730,일****,,정보통신업,,중소기업,B1,20220719,,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",,I,20221104,,
2308705014,,,,,,,,,,,,,I,20221104,,
2308805015,20221022,8249676,아****,,정보통신업,,중소기업,C1,20220719,,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",,I,20221104,,
2308805015,,,,,,,,,,,,,I,20221104,,
2308805016,20221022,8505097,인****,,도매 및 소매업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
2308805016,,,,,,,,,,,,,I,20221104,,
2318105017,20221022,5833511,우****,,건 설 업,,중소기업,B1,20220719,,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",,I,20221104,,
2318105017,,,,,,,,,,,,,I,20221104,,
2318105018,20221022,5827864,서****,,건 설 업,,중소기업,B3,20220719,,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",,I,20221104,,
2318105018,20220519,5827864,서*****,M,,2,중소기업,B1,20220515,20201231,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",양호,I,20221104,,
2318105018,20220519,5827864,서*****,M,,2,중소기업,B1,20220515,20201231,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",양호,I,20221104,,
2318105018,,,,,,,,,,,,,I,20221104,,
2318105019,,,,,,,,,,,,,I,20221104,,
2318105020,20221022,9218514,씨****,,정보통신업,,중소기업,C1,20220719,,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",,I,20221104,,
2318105020,,,,,,,,,,,,,I,20221104,,
2318605021,20221022,8644173,레****,,제 조 업,,중소기업,A3,20220719,,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",,I,20221104,,
2318605021,20220519,8644173,레****,M,,2,중소기업,A3,20220515,20211231,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",우수,I,20221104,,
2318605021,20220519,8644173,레****,M,,2,중소기업,A3,20220515,20211231,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",우수,I,20221104,,
2318605021,,,,,,,,,,,,,I,20221104,,
2318705022,20221022,8175576,세****,,건 설 업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
2318705022,,,,,,,,,,,,,I,20221104,,
2328105023,20221022,5970595,서****,,건 설 업,,중소기업,B1,20220719,,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",,I,20221104,,
2328105023,,,,,,,,,,,,,I,20221104,,
2328105024,20221022,5967266,포****,,도매 및 소매업,,중소기업,B3,20220719,,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",,I,20221104,,
2328105024,20220519,5967266,포*****,M,,2,중소기업,B3,20220517,20211231,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",양호,I,20221104,,
2328105024,20220519,5967266,포*****,M,,2,중소기업,B3,20220517,20211231,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",양호,I,20221104,,
2328105024,,,,,,,,,,,,,I,20221104,,
2328105025,20221022,6068580,위****,,건 설 업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
2328105025,,,,,,,,,,,,,I,20221104,,
2328805026,20221022,6662435,티****,,정보통신업,,중소기업,C1,20220719,,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",,I,20221104,,
2328805026,,,,,,,,,,,,,I,20221104,,
2328805027,20221022,8651570,메****,,정보통신업,,중견기업,B3,20220719,,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",,I,20221104,,
2328805027,,,,,,,,,,,,,I,20221104,,
2329005028,20220519,6631978,더****,M,,2,중소기업,B2,20220515,20201231,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",양호,I,20221104,,
2329005028,20220519,6631978,더****,M,,2,중소기업,B2,20220515,20201231,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",양호,I,20221104,,
2329005028,,,,,,,,,,,,,I,20221104,,
2338105029,20221022,5893941,앤****,,정보통신업,,중소기업,A2,20220719,,"양호한 단기거래 신용능력을 보유하여, 채무불이행으로 인한 위험 가능성이 낮으며, 현 단계에서 합리적으로 예측 가능한 장래의 어떠한 환경변화에 대한 대처능력이 상당한 수준",,I,20221104,,
2338105029,20220519,5893941,앤*****,M,,2,중소기업,A2,20220515,20201231,"양호한 단기거래 신용능력을 보유하여, 채무불이행으로 인한 위험 가능성이 낮으며, 현 단계에서 합리적으로 예측 가능한 장래의 어떠한 환경변화에 대한 대처능력이 상당한 수준",우수,I,20221104,,
2338105029,20220519,5893941,앤*****,M,,2,중소기업,A2,20220515,20201231,"양호한 단기거래 신용능력을 보유하여, 채무불이행으로 인한 위험 가능성이 낮으며, 현 단계에서 합리적으로 예측 가능한 장래의 어떠한 환경변화에 대한 대처능력이 상당한 수준",우수,I,20221104,,
2338105029,,,,,,,,,,,,,I,20221104,,
2338105030,20221022,5948638,뭉****,,정보통신업,,중소기업,C1,20220719,,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",,I,20221104,,
