사업자등록번호,순번,데이터수집일자,데이터구분,과제명,과제코드,성과ID,성과고유번호,성과년도,과제기준년도,부처코드,부처명,예산사업코드,예산사업명,연구수행기관코드,연구수행주체명,6T코드,6T분류명,국가기술지도코드,국가기술지도명,과학기술표준대분류코드,과학기술표준대분류명,과학기술표준중분류코드,과학기술표준중분류명,과학기술표준소분류코드,과학기술표준소분류명,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
8298109649,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8298109649,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8298609650,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8298609650,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8298709651,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8298709651,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8298809652,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8298809652,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8301109653,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8301109653,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8308109654,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8308109654,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8308109655,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8308109655,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8308609656,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8308609656,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8308709657,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8308709657,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8308709658,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8308709658,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8308809659,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8308809659,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8308809660,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8309209661,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8309209661,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8318109662,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8318709663,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8318709663,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8318809664,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8318809664,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8318809665,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8318809666,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8318809666,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8326209667,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8328109668,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8328109668,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8328709669,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8328709669,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8328709670,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8328709670,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8328809671,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8328809671,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8328809672,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8328809672,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8338109673,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8338109673,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8338109674,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8338109674,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8338609675,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8338609675,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8338609676,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8338609677,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8338609677,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8338609678,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8338609678,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8338709679,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8348109680,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8348609681,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8348709682,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8348709682,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8348809683,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8348809683,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8348809684,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8358609685,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8358609686,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8358609686,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8358609687,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8358609687,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8358609688,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8358609688,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8358809689,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8358809689,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8358809690,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8358809690,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8368109691,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8368109691,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8368109692,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8368109692,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8368609693,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8368609693,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8368609694,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8368609694,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8368709695,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8368809696,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8368809696,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8368809697,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8368809697,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8368809698,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8368809698,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8371209699,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8372509700,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8378109701,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8378109701,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8378709702,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8378709702,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8388109703,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8388109703,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8388109704,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8388109704,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8388609705,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8388609705,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8388609706,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8388609706,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8388709707,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8388709707,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8388709708,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8388709708,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8388809709,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8388809709,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8388809710,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8388809710,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8388809711,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8388809711,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8392809712,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8396409713,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8398109714,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8398109714,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8398609715,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8398709716,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8398709716,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8398709717,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8398709718,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8398709718,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8408709719,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8408709719,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8408809720,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8408809720,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8408809721,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8408809721,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8418109722,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8418109723,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8418109723,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8418709724,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8418709724,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8418809725,1,20220225,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8418809725,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8418809726,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8418809726,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8418809727,1,20220225,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8418809727,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8418809728,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8418809728,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8420209729,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8428109730,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8428109731,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8428109731,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8428709732,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8428709732,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8428809733,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8428809733,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8438109734,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8438109734,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8438609735,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8438609735,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8438609736,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8438609736,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8438709737,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8438809738,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8438809739,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8438809739,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8448109740,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8448109740,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8448109741,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8448109741,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8448109742,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8448109742,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8448609743,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8448609743,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8454809744,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8458109745,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8458109746,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8458109746,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8458109747,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8458109747,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8458109748,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8458109748,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8458609749,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8458609749,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8458609750,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8458609750,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8458809751,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8458809751,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8468609752,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8468609752,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8468609753,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8468609754,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8468609754,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8468609755,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8468609755,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8468709756,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8468709757,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8468709757,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8468809758,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8468809758,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8468809759,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8468809759,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8478809760,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8478809760,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8478809761,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8478809761,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8488109762,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8488109762,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8488609763,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8488609763,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8488609764,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8488609764,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8488609765,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8488609765,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8488809766,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8488809766,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8498109767,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8498609768,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8498609769,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8498609769,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8498709770,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8498709771,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8498709771,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8498809772,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8498809772,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8508109773,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8508109773,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8508109774,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8508109774,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8508609775,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8508609775,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8508609776,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8508609776,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8508709777,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8508709778,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8508709778,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8512809779,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8512809779,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8518709780,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8518709780,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8520109781,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8520109781,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8528109782,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8528109782,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8528109783,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8528109784,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8528109784,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8528809785,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8528809785,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8528809786,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8538609787,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8538609788,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8538609788,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8538609789,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8538609789,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8538709790,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8538709790,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8538709791,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8538709791,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8538709792,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8538709792,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8538809793,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8538809793,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8548609794,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8548609794,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8548609795,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8548609795,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8548709796,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8548709796,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8548809797,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8548809797,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8558109798,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8558109798,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8558709799,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8558809800,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8558809800,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8568109801,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8568109801,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8568609802,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8568609802,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8568609803,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8568609803,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8568609804,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8568609804,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8568709805,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8568809806,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8568809807,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8568809807,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8572209808,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8572209808,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8578109809,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8578609810,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8578609810,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8578709811,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8578709811,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8580709812,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8580709812,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8588109813,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8588109813,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8588209814,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8588209814,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8588609815,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8588609815,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8588809816,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8588809816,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8598709817,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8598709817,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8598709818,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8598809819,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8598809819,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8608109820,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8608109821,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8608109822,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8608109822,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8608109823,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8608709824,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8608709824,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8611809825,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8618109826,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8618109826,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8618109827,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8618109828,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8618509829,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8618509829,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8618709830,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8618709830,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8628709831,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8628709831,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8628809832,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8628809832,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8628809833,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8628809833,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8638109834,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8638609835,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8638609835,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8638609836,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8638609836,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8638609837,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8638609837,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8638709838,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8638709838,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8638809839,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8648609840,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8648609840,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8648709841,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8648709841,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
8648809842,1,20220317,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
