"BIZ_NO","COMPANY_NAME","CEO_NAME","FOUNDATION_DATE","IND_CD","IND_NAME","FOUNDATION_DATE","ADDRESS"
"1178166293",익스큐브,황선규,"20080902","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20080902","서울특별시 양천구 오목로 300 206동 3706호 (목동,현대하이페리온2)"
"1178176850",아이언트리스튜디오,차대영,"20110705","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20110705","서울특별시 서초구 방배천로2길 7, 6층 671호 (방배동,웅지빌딩)"
"1178177349",다다소프트,이대훈,"20110823","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20110823",서울 양천구 목동중앙북로 112 1층 (목동)
"1178181974",인트라게임즈,배상찬,"20121011","58219",기타 게임 소프트웨어 개발 및 공급업,"20121011","서울특별시 금천구 벚꽃로 278 1306호 (가산동,에스제이테크노빌)"
"1178187885",코리코리,이성원,"20140417","58219",기타 게임 소프트웨어 개발 및 공급업,"20140417",서울특별시 양천구 신정중앙로 90 301호 (신정동)
"1188103312",드래곤플라이,원명수,"19900322","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"19900322",서울 서초구 서초중앙로22길 80 (서초동)
"1188131837",스톰엑스,박병재,"20150707","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20150707","경기도 성남시 수정구 성남대로1390번길 5 2층 (복정동,나라빌딩)"
"1188600533",마카모아,강다혁,"20160928","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20160928","경기도 성남시 수정구 창업로 54 805호 (시흥동,판교제2테크노밸리기업성장센터)"
"1198133046",네오액트,김현민외 1명,"19991022","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"19991022","서울 구로구 디지털로31길 12 2층 50호 넥스트데이 (구로동,태평양물산 본관)"
"1198134778",컴투스홀딩스,이용국,"20000110","58212",모바일 게임 소프트웨어 개발 및 공급업,"20000110",서울 금천구 가산디지털1로 131 에이동 (가산동)
"1198135705",포커스시스템,김국동,"20000210","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20000210","경기도 안양시 동안구 시민대로 401 1605호 (관양동,대륭테크노타운15차)"
"1198138833",올엠,이종명,"20000601","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20000601","서울특별시 구로구 디지털로 288 1502호, 1504호 (구로동,대륭포스트타워1차)"
"1198602801",은우소프트,정한규,"20071025","58219",기타 게임 소프트웨어 개발 및 공급업,"20071025","서울특별시 금천구 가산디지털2로 101 에이1206호,에이1207호 (가산동,한라원앤원타워)"
"1198603794",손오공아이비,김종완,"20071228","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20071228",경기도 부천시 안곡로 266 (역곡동)
"1198626671",일심시스템,이강문,"20100309","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20100309","서울특별시 관악구 봉천로 466 501호 (봉천동,해주타워)"
"1198632566",코드아티스트,강진호,"20100817","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20100817","서울 구로구 가마산로27길 11-19, 802호 (구로동,메트로구로센터)"
"1198636335",노크노크,박시진,"20101220","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20101220","서울특별시 금천구 가산디지털2로 169-16 303호,304호,305호 (가산동,하우스디퍼스타)"
"1198637445",스타리즈테크,김영민,"20110111","58219",기타 게임 소프트웨어 개발 및 공급업,"20110111","서울 금천구 디지털로9길 41 617-1호 (가산동,삼성아이티 해링턴타워)"
"1198640843",까르티프아이앤디대부,김수지,"20110411","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20110411","서울특별시 강남구 봉은사로 418 518호 (삼성동,조양빌딩)"
"1198641309",넥스토리,김훈,"20110422","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20110422","서울특별시 구로구 디지털로27길 36, 801-2호 (구로동,이스페이스)"
"1198649198",네이처웍스,양경숙,"20111117","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20111117","경기도 시흥시 목감둘레로 253-7 701호 (조남동,이지움더테라스2차)"
"1198662250",팡스카이,조호현외 1명,"20121004","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20121004","서울특별시 구로구 디지털로31길 20 1201-1호,1202호,1203호,1204호 (구로동,에이스테크노타워5차)"
"1198663375",뉴클라인,김선미,"20121102","58219",기타 게임 소프트웨어 개발 및 공급업,"20121102","서울특별시 금천구 시흥대로 163, 507호 (시흥동,에스에이드림빌)"
"1198664729",에스랩,최용선,"20121213","58219",기타 게임 소프트웨어 개발 및 공급업,"20121213","서울특별시 영등포구 선유로49길 23 1107호 (양평동4가,아이에스비즈타워2차)"
"1198669006",에이탭,정승화,"20130315","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20130315","경기도 안양시 동안구 벌말로 66 F동 423호 (관양동,평촌역하이필드 지식산업센터)"
"1198670143",아이미플,이명선,"20130412","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20130412",경기도 용인시 기흥구 구갈로60번길 9-1 6층 602-14에이호 (구갈동)
"1198673612",판게아인터내셔널,고상웅,"20130627","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20130627","서울 금천구 가산디지털2로 98 7층 1-717호, 1-718호 (가산동,아이티캐슬)"
"1198675793",아텐츠,엄명섭,"20130808","58219",기타 게임 소프트웨어 개발 및 공급업,"20130808",경기도 이천시 신둔면 서이천로 870 (수남리)
"1198675852",판고,제성호,"20130813","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20130813","경기도 성남시 분당구 성남대로926번길 10, R동 5층 586호 (야탑동)"
"1198676813",엔투오,도수환,"20130909","58219",기타 게임 소프트웨어 개발 및 공급업,"20130909","서울특별시 금천구 벚꽃로 286, 507동 270호 (가산동,삼성리더스타워)"
"1198677262",유로게임즈,박미란,"20130923","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20130923","서울 성동구 마장로42길 16, 3동 903호 (마장동,세림아파트)"
"1198677942",에듀엠텍,배미덕,"20131010","58219",기타 게임 소프트웨어 개발 및 공급업,"20131010","서울특별시 성동구 성수일로 47 301호 (성수동1가,송도빌딩)"
"1198683973",동명소프텍,이선동,"20140219","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20140219","서울특별시 은평구 연서로44길 55, 426동 상가101호 (진관동,은평뉴타운 폭포동)"
"1198684346",알이에이치,오형규,"20140228","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20140228","서울 용산구 청파로47길 90 301호 (청파동2가,숙명여대창업보육센터)"
"1198692642",아이글라스,유한옥,"20140808","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20140808","서울특별시 금천구 가산디지털1로 137, 404호 (가산동,아이티캐슬2차)"
"1198800850",아이아이이스타코리아,장징룽,"20170915","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20170915","서울 강서구 공항대로61길 29 2층 씨03호 (등촌동,외국인무역인종합비지니스지원센터 씨동)"
"1198801878",썸프트,김정수,"20200706","58219",기타 게임 소프트웨어 개발 및 공급업,"20200706","서울 마포구 월드컵북로 402 16층 1604, 1605호 (상암동,케이지아이티센터)"
"1208116498",남곡상사,이상만,"19900101","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"19900101","강원도 홍천군 서석면 구룡령로 2800-13 미동 202호 (검산리,아트빌)"
"1208210773",엔씨문화재단,윤송이,"20120622","58219",기타 게임 소프트웨어 개발 및 공급업,"20120622",경기도 성남시 분당구 대왕판교로644번길 12 (삼평동)
"1208610577",보보스리더,오현주,"20000823","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20000823","서울 마포구 성암로 330 808호 (상암동,디엠씨첨단산업센터)"
"1208627608",와이즈캣,남민우,"20011016","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20011016","서울특별시 강남구 테헤란로79길 6 5층 브이731 (삼성동,제이에스타워)"
"1208637085",갈라랩,기꾸가와사토루외 1명,"20020504","58212",모바일 게임 소프트웨어 개발 및 공급업,"20020504","경기 성남시 분당구 분당내곡로 117 5층 (백현동,크래프톤타워)"
"1208640538",준인터,박준오,"20020720","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20020720","서울 강남구 테헤란로77길 11-9 3층, 4층 (삼성동,삼성타워)"
"1208650905",엑스엘게임즈,송재경외 1명,"20030410","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20030410","경기 성남시 분당구 대왕판교로645번길 14 7층,8층 (삼평동,네오위즈판교타워)"
"1208676865",루엔파트너스,신재민,"20050114","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20050114","경기 용인시 수지구 풍덕천로139번길 8 2층 262호 (풍덕천동,동림빌딩)"
"1208679391",싸일런트뮤직밴드,윤형식,"20050322","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20050322","서울특별시 강남구 테헤란로82길 15 1074호 (대치동,디아이타워)"
"1208714245",네오위즈,김승철외 1명,"20070426","58219",기타 게임 소프트웨어 개발 및 공급업,"20070426","경기 성남시 분당구 대왕판교로645번길 14 (삼평동,네오위즈판교타워)"
"1208746617",지캐스트코리아,김수진,"20091103","58219",기타 게임 소프트웨어 개발 및 공급업,"20091103","서울 강남구 삼성로 540 6층 (삼성동,빌딩 브로모)"
"1208750367",띵소프트,김주현,"20100118","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20100118","경기 성남시 분당구 판교로256번길 25, 3층 (삼평동)"
"1208755019",미투온,손창욱,"20100526","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20100526","서울 강남구 학동로 343 6층 (논현동,더피나클강남)"
"1208762107",에이스톰,김윤종,"20101203","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20101203",서울 강남구 테헤란로 616 (대치동)
"1208763386",넥스쳐,이대훈,"20110105","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20110105","서울 양천구 목동중앙북로 112 1층, 2층 (목동)"
"1208765666",모르페우스,김진수외 1명,"20110311","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20110311",경기도 용인시 수지구 신봉1로 283 (신봉동)
"1208768358",블랙스팟엔터테인먼트,김크리스위태,"20110520","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20110520","경기도 성남시 분당구 판교역로 230, B동 817호 (삼평동,삼환아이팩스)"
"1208768488",라이엇게임즈코리아,조혁진,"20110525","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20110525","서울 강남구 테헤란로 521 30층 (삼성동,파르나스타워)"
"1208771528",봉남푸드,김근흥,"20110803","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20110803",서울특별시 강남구 언주로97길 11-2 403호 (역삼동)
"1208771630",원유니버스,고세준외 1명,"20110808","58219",기타 게임 소프트웨어 개발 및 공급업,"20110808","서울특별시 강남구 테헤란로77길 17 6층 (삼성동,승광빌딩)"
"1208773389",엔에스스튜디오,윤상규,"20110921","58219",기타 게임 소프트웨어 개발 및 공급업,"20110921","경기도 성남시 분당구 판교로255번길 9-22 5층 511호 (삼평동,판교우림더블유시티)"
"1208778346",레이드몹,지용찬,"20120201","58219",기타 게임 소프트웨어 개발 및 공급업,"20120201","경기도 성남시 분당구 판교로228번길 15, 2동 4층 (삼평동,판교세븐벤처밸리1)"
"1208779307",엑시아소프트,김정현,"20120222","58219",기타 게임 소프트웨어 개발 및 공급업,"20120222","서울특별시 송파구 문정로 155 4층, 5층 (가락동,명륜재빌딩)"
"1208779627",액트온게임,박문규,"20120215","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20120215","부산광역시 해운대구 수영강변대로 140, 305호 (우동,부산문화컨텐츠컴플렉스)"
"1208784760",퀄슨,박수영,"20120618","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20120618",서울특별시 강남구 테헤란로 509 10층 (삼성동)
"1208789182",라인게임즈,김민규,"20121011","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20121011","서울특별시 강남구 테헤란로 218 (역삼동,에이피타워)"
"1208791335",팍스게임,이범홍,"20121203","58219",기타 게임 소프트웨어 개발 및 공급업,"20121203","서울특별시 강남구 강남대로 320, 1108호 (역삼동,황화빌딩)"
"1208795573",누스랩,최영,"20130315","58219",기타 게임 소프트웨어 개발 및 공급업,"20130315",서울특별시 마포구 양화로3길 15 301호 (합정동)
"1208798186",베스파,김진수,"20130509","58219",기타 게임 소프트웨어 개발 및 공급업,"20130509","서울 강남구 테헤란로83길 15 9층 (삼성동,제이엠빌딩)"
